frame,x1,y1,w,h,score,ms
4726,372.64,-7.74,106.34,120.38,0.2302,29.6
4727,372.03,-6.72,106.46,120.08,0.2223,30.6
4728,372.1,-6.71,106.55,119.86,0.1248,28.5
4729,370.47,-6.06,106.86,119.54,0.1906,29.6
4730,369.69,-6.09,107.21,119.14,0.1707,29.0
4731,370.25,-4.78,107.17,118.89,0.1492,28.8
4732,371.89,-4.95,107.02,118.8,0.11,29.9
4733,371.81,-5.06,106.93,118.53,0.2558,28.1
4734,371.35,-5.49,107.05,118.05,0.2827,30.1
4735,370.43,-5.96,107.68,117.06,0.3811,29.4
4736,369.05,-12.15,107.89,116.46,0.1051,28.8
4737,367.47,-9.23,108.75,115.41,0.2643,29.9
4738,367.75,-8.17,109.21,114.64,0.2153,28.4
4739,364.98,-7.26,110.38,113.47,0.2796,29.0
4740,357.61,-16.09,113.57,109.49,0.3234,28.9
4741,355.09,-12.77,116.33,106.23,0.2879,29.4
4742,352.06,-8.41,120.54,102.3,0.4409,32.0
4743,349.69,-7.15,124.02,99.27,0.3864,27.6
4744,349.04,-5.91,125.73,97.62,0.2296,29.3
4745,346.88,-4.23,128.1,95.28,0.3606,29.2
4746,344.5,-2.28,131.11,92.59,0.4545,28.9
4747,344.13,-1.48,132.91,91.31,0.2758,30.1
4748,343.37,-10.3,135.28,88.84,0.3953,28.7
4749,341.59,-5.87,136.85,87.23,0.3386,28.9
4750,337.61,-1.46,137.82,85.79,0.2766,29.5
4751,341.01,0.03,138.1,85.48,0.0945,28.1
4752,340.37,0.13,138.46,85.32,0.0935,29.2
4753,337.35,1.14,138.54,85.29,0.0132,28.4
4754,339.14,3.57,138.54,85.29,0.0002,29.5
4755,340.69,6.43,138.54,85.29,0.0004,29.3
4756,344.61,11.13,138.54,85.29,0.0003,28.3
4757,346.37,14.57,138.53,85.29,0.0002,30.2
4758,348.35,17.14,138.53,85.3,0.0002,30.7
4759,350.93,17.43,138.5,85.32,0.003,28.3
4760,353.29,15.06,138.39,85.42,0.0089,29.5
4761,353.36,14.03,138.17,85.61,0.0195,27.7
4762,351.37,7.48,137.35,86.47,0.0966,29.3
4763,352.29,9.26,136.53,87.26,0.0918,29.0
4764,353.8,6.87,133.81,89.85,0.3113,28.3
4765,354.45,4.83,131.82,91.69,0.268,29.8
4766,346.97,-7.22,132.52,89.88,0.3166,28.1
4767,345.43,-17.29,134.51,87.03,0.214,29.8
4768,348.28,-3.13,135.53,85.57,0.465,29.1
4769,349.7,-2.85,136.01,84.17,0.4416,28.4
4770,347.52,-2.5,137.36,82.79,0.3753,29.6
4771,348.69,-11.78,138.8,80.96,0.1912,28.5
4772,347.52,-6.26,139.83,79.24,0.4027,29.0
4773,346.02,-3.74,140.73,78.1,0.387,28.5
4774,347.96,-1.67,140.41,77.75,0.2409,30.2
4775,344.66,-1.16,140.58,77.46,0.1525,30.1
4776,346.88,-0.31,140.39,77.27,0.2133,28.4
4777,344.55,-0.53,140.79,76.81,0.274,29.6
4778,347.75,0.6,140.32,76.5,0.3322,28.9
4779,344.37,0.72,140.43,76.31,0.2607,29.0
4780,346.72,1.5,139.97,76.22,0.3022,29.7
4781,344.13,0.87,140.42,75.6,0.3916,27.5
4782,348.04,0.64,139.46,75.73,0.3334,29.5
4783,345.86,-9.13,139.65,74.53,0.2591,28.1
4784,350.47,5.75,135.44,78.23,0.4801,29.2
4785,358.83,10.56,133.34,80.31,0.2436,29.2
4786,358.19,8.92,130.89,82.76,0.2735,28.8
4787,358.26,7.85,129.7,84.02,0.1534,30.0
4788,358.37,6.96,128.09,85.69,0.2333,28.6
4789,356.9,6.69,126.67,87.46,0.2434,29.5
4790,355.54,7.65,126.18,88.17,0.0919,30.5
4791,361.11,10.44,125.67,88.89,0.0795,28.2
4792,357.03,4.44,124.73,90.16,0.2135,29.6
4793,356.54,5.37,123.94,91.72,0.2285,28.3
4794,361.4,8.8,123.07,93.18,0.1676,29.1
4795,358.88,3.91,122.0,94.36,0.2074,29.0
4796,358.06,5.03,121.34,95.53,0.1778,29.3
4797,363.23,8.53,120.5,97.02,0.1865,30.2
4798,361.33,1.84,119.31,98.52,0.3577,28.0
4799,360.26,3.48,118.66,99.54,0.2226,30.0
4800,360.15,3.16,118.21,100.38,0.1711,28.9
4801,361.03,3.36,117.34,101.76,0.3083,28.7
4802,362.08,1.94,116.38,103.4,0.3155,30.0
4803,362.06,1.45,115.59,104.83,0.3071,28.8
4804,362.6,1.59,114.78,106.22,0.4058,30.4
4805,363.13,0.12,114.14,107.75,0.4393,28.9
4806,363.79,-0.19,113.68,108.78,0.4451,30.3
4807,363.42,-1.15,113.63,109.26,0.3966,30.1
4808,363.48,-3.39,114.03,109.17,0.3696,28.3
4809,363.66,-4.71,114.35,108.95,0.3568,29.5
4810,362.12,-3.52,114.9,108.54,0.5414,29.1
4811,360.15,-3.36,115.53,108.15,0.4698,29.2
4812,358.75,-4.23,116.54,107.56,0.4948,29.3
4813,351.25,-14.53,121.4,101.64,0.494,28.0
4814,351.56,-10.83,124.97,97.87,0.4118,29.9
4815,350.09,-19.96,128.42,94.21,0.2431,29.2
4816,346.01,-15.59,133.38,89.03,0.3998,29.0
4817,345.22,-9.64,136.46,86.19,0.4217,29.4
4818,341.91,-7.6,139.07,84.03,0.4013,28.0
4819,341.53,-4.11,141.91,81.43,0.6537,29.3
4820,340.48,-1.84,143.61,79.94,0.5838,28.3
4821,338.24,-11.23,147.54,75.7,0.4817,29.3
4822,339.37,-5.07,147.92,74.92,0.4887,30.6
4823,341.09,-1.18,147.77,74.52,0.6006,28.2
4824,341.53,-0.01,147.2,74.71,0.5232,29.6
4825,339.64,-8.68,149.56,71.44,0.4997,28.2
4826,339.18,-5.09,151.27,68.98,0.5067,29.4
4827,341.17,-1.47,149.28,69.65,0.4211,28.7
4828,335.71,-1.61,148.02,69.91,0.447,28.7
4829,339.11,-1.08,147.13,70.1,0.2561,29.5
4830,333.7,-1.95,146.19,70.49,0.4669,27.9
4831,336.44,-1.45,145.98,70.61,0.242,29.5
4832,336.92,0.22,145.79,70.86,0.2557,28.1
4833,341.91,1.23,144.42,71.75,0.4004,29.1
4834,343.01,2.28,143.61,72.3,0.225,28.9
4835,347.19,2.25,142.52,72.57,0.2245,27.9
4836,350.38,6.99,137.73,76.42,0.414,29.6
4837,350.77,11.66,136.89,77.6,0.1008,28.6
4838,351.72,16.13,136.84,77.65,0.0043,30.6
4839,354.47,18.47,136.82,77.67,0.0017,30.0
4840,357.45,19.7,136.81,77.69,0.0013,28.6
4841,357.24,22.0,136.75,77.76,0.0053,29.0
4842,356.66,25.06,136.72,77.81,0.003,28.5
4843,355.52,27.94,136.69,77.85,0.0025,28.6
4844,304.87,-14.73,143.04,72.82,0.4156,29.3
4845,286.75,-13.9,152.96,65.28,0.7229,28.2
4846,262.21,-2.41,152.11,65.95,0.5824,29.1
4847,270.3,-3.88,155.4,64.6,0.4445,28.1
4848,341.6,6.23,150.68,68.09,0.7795,28.8
4849,349.51,6.9,140.13,77.8,0.9156,29.1
4850,348.46,-2.06,139.57,76.41,0.8591,28.7
4851,347.18,0.78,138.8,76.42,0.8943,29.6
4852,349.89,3.06,135.69,77.28,0.908,28.6
4853,352.35,-3.94,134.84,75.43,0.8237,29.3
4854,352.44,-1.87,132.83,75.12,0.909,31.0
4855,351.91,-2.3,131.45,74.92,0.7931,28.0
4856,351.72,-2.76,130.43,74.31,0.7479,29.3
4857,351.23,-2.6,129.87,73.89,0.6228,28.4
4858,353.05,-2.35,129.36,73.44,0.6736,29.1
4859,352.84,-1.44,128.68,73.32,0.4919,29.6
4860,353.46,-0.55,128.24,73.33,0.3549,28.1
4861,355.96,0.3,127.88,73.33,0.1623,29.1
4862,356.59,0.95,127.63,73.43,0.2055,28.0
4863,359.72,3.97,126.31,74.48,0.2051,29.4
4864,360.2,3.41,125.54,75.26,0.1335,29.0
4865,361.51,3.07,124.99,75.82,0.1021,28.4
4866,361.22,3.81,124.08,76.62,0.1557,29.2
4867,365.71,2.26,123.01,77.42,0.1447,27.8
4868,368.63,2.49,119.53,79.61,0.3762,29.9
4869,371.32,2.81,115.83,82.36,0.4473,29.4
4870,374.54,2.11,111.62,85.72,0.5682,29.9
4871,376.81,1.3,108.27,88.6,0.5814,29.6
4872,379.21,-0.83,105.52,90.38,0.4745,28.4
4873,379.78,-1.14,104.11,91.08,0.3236,29.1
4874,380.38,-2.0,102.79,91.65,0.3636,28.9
4875,381.24,-2.59,101.26,92.3,0.5082,29.1
4876,382.26,-4.0,100.06,92.45,0.4091,30.0
4877,380.02,-5.07,100.12,92.16,0.2056,28.2
4878,374.56,-6.04,101.38,91.48,0.3929,29.8
4879,368.31,-7.88,104.09,89.52,0.2902,28.8
4880,366.6,-7.13,106.34,87.65,0.3098,29.1
4881,365.33,-6.89,108.02,86.42,0.2499,29.5
4882,363.52,-5.83,110.23,84.78,0.3313,28.2
4883,363.02,-5.67,111.99,83.58,0.271,29.3
4884,361.21,-5.09,113.33,82.56,0.242,28.3
4885,361.77,-4.94,114.2,81.89,0.163,29.4
4886,363.3,-5.78,115.05,81.17,0.1813,30.8
4887,362.54,-5.75,115.2,80.94,0.0501,27.9
4888,360.9,-5.62,115.69,80.39,0.1312,29.7
4889,362.68,-5.62,116.06,79.98,0.102,29.1
4890,360.6,-5.06,116.59,79.45,0.1416,29.4
4891,362.43,-4.59,116.97,79.03,0.118,29.7
4892,361.87,-4.31,117.28,78.61,0.1203,28.0
4893,362.8,-4.59,117.34,78.44,0.0494,29.4
4894,364.26,-5.08,117.4,78.22,0.0693,28.2
4895,365.66,-5.58,117.41,77.88,0.0846,29.6
4896,366.21,-4.66,117.36,77.55,0.1007,29.1
4897,370.54,0.52,116.45,77.98,0.119,29.0
4898,375.06,1.3,114.06,79.51,0.2678,29.2
4899,377.35,2.69,113.02,80.19,0.1229,27.9
4900,379.68,1.27,110.35,82.0,0.2859,29.9
4901,369.78,-10.02,110.83,80.66,0.195,29.0
4902,371.51,-8.58,111.32,78.83,0.3004,29.1
4903,365.46,-7.64,112.23,76.94,0.3145,29.6
4904,368.71,-7.09,112.5,75.34,0.3124,28.0
4905,370.67,-6.9,112.48,74.23,0.2349,29.1
4906,384.69,2.8,107.95,77.3,0.4335,28.2
4907,385.74,2.75,105.66,78.76,0.2547,29.5
4908,386.01,2.28,103.56,80.08,0.251,29.2
4909,387.53,0.4,100.9,81.86,0.3565,28.5
4910,389.39,0.03,98.06,83.69,0.435,29.7
4911,390.95,-1.84,96.07,84.71,0.3275,28.4
4912,392.4,-2.74,93.55,85.76,0.4635,29.3
4913,392.2,-1.45,92.01,86.75,0.348,28.4
4914,393.52,-1.71,90.76,87.38,0.2979,29.1
4915,394.37,-3.06,89.58,87.82,0.3094,29.0
4916,393.28,-3.99,88.97,87.79,0.301,28.0
4917,391.14,-4.26,88.73,87.8,0.2464,29.2
4918,393.06,-3.87,87.67,88.09,0.52,27.6
4919,393.01,-2.38,87.52,88.16,0.0749,29.5
4920,393.35,-0.91,87.44,88.25,0.0382,28.8
4921,394.27,0.07,87.32,88.36,0.0418,28.9
4922,394.71,0.36,87.11,88.6,0.0713,29.3
4923,395.02,-0.53,86.85,88.93,0.0914,28.1
4924,395.09,-0.78,86.73,89.04,0.0426,29.7
4925,395.42,-1.42,86.61,89.11,0.0414,27.9
4926,395.14,-1.8,86.51,89.18,0.0409,29.1
4927,395.17,-2.22,86.43,89.21,0.0359,28.8
4928,394.69,-0.52,85.91,89.95,0.3674,28.7
4929,394.57,0.25,85.7,90.3,0.1494,29.5
4930,394.68,0.5,85.6,90.91,0.1966,28.2
4931,385.67,-4.29,86.05,90.48,0.1842,29.2
4932,388.78,-1.55,86.19,90.5,0.1041,28.6
4933,390.55,-0.17,86.18,90.75,0.1077,29.3
4934,392.67,0.89,86.09,91.14,0.1344,29.0
4935,393.72,2.42,85.9,91.95,0.2082,27.8
4936,394.67,3.38,85.74,92.39,0.1025,29.7
4937,395.1,3.17,85.17,93.74,0.2927,28.5
4938,395.33,2.69,84.69,94.97,0.2736,29.2
4939,395.34,2.76,84.31,96.04,0.2567,29.1
4940,395.7,2.0,83.88,97.24,0.3183,28.3
4941,395.86,1.38,83.5,98.22,0.2765,29.4
4942,388.74,-0.14,83.79,98.36,0.3645,28.4
4943,391.05,-0.7,84.01,98.91,0.51,29.2
4944,392.05,-0.27,84.13,99.66,0.5066,28.7
4945,392.82,-0.19,84.29,100.5,0.4666,28.9
4946,392.69,0.1,84.54,101.44,0.5272,29.3
4947,392.33,0.3,84.8,102.36,0.4979,28.1
4948,391.75,0.55,85.06,103.32,0.5655,30.0
4949,391.86,0.29,85.1,104.94,0.6686,27.9
4950,392.43,-0.03,85.17,106.27,0.6308,29.6
4951,392.66,0.27,85.02,107.18,0.47,28.7
4952,393.12,0.38,84.99,107.76,0.2979,29.3
4953,393.42,0.38,84.9,108.29,0.2686,29.9
4954,393.39,0.27,84.85,108.94,0.2894,28.5
4955,393.89,0.24,84.78,109.33,0.2207,29.8
4956,394.67,1.34,84.69,109.63,0.1657,28.5
4957,396.35,4.02,84.48,109.84,0.0559,29.1
4958,397.33,4.92,84.23,110.14,0.0565,28.8
4959,398.5,5.55,83.9,110.55,0.0704,27.7
4960,398.93,5.64,83.45,111.13,0.0946,29.7
4961,399.06,5.5,82.91,111.89,0.1242,28.6
4962,398.94,4.58,82.29,112.8,0.1559,29.4
4963,399.14,3.48,81.77,113.52,0.1417,28.8
4964,398.99,3.48,81.34,114.08,0.1228,28.7
4965,399.2,3.05,80.97,114.59,0.1062,29.2
4966,398.6,2.78,80.62,115.07,0.1163,28.3
4967,398.17,2.9,80.37,115.49,0.0993,29.9
4968,398.22,2.5,80.01,116.14,0.1607,28.2
4969,398.08,1.11,79.51,117.12,0.2837,29.4
4970,397.71,0.48,79.19,117.7,0.2205,29.1
4971,397.91,-0.11,78.94,118.46,0.3459,28.4
4972,397.22,-1.07,78.71,119.26,0.3504,29.2
4973,396.69,-2.1,78.64,119.8,0.3399,28.0
4974,396.39,-2.16,78.64,120.11,0.3942,29.0
4975,396.1,-2.75,78.65,120.7,0.453,28.3
4976,395.8,-2.7,78.66,121.19,0.3842,29.3
4977,395.59,-2.75,78.74,121.59,0.3514,28.7
4978,395.84,-3.89,79.02,122.01,0.4499,28.9
4979,393.41,-3.37,80.37,121.63,0.4295,29.4
4980,393.0,-4.01,81.12,121.24,0.2509,28.1
4981,393.15,-3.77,81.53,121.05,0.1601,29.7
4982,393.71,-2.43,81.73,120.97,0.0805,28.1
4983,393.89,-0.57,81.81,120.97,0.0482,29.4
4984,393.7,0.3,81.86,121.0,0.0328,28.9
4985,392.19,-0.31,82.1,121.06,0.1056,29.0
4986,390.93,-8.35,83.1,119.81,0.2634,29.9
4987,389.14,-3.98,84.39,118.59,0.4608,28.1
4988,386.84,-1.71,86.27,116.45,0.7391,29.4
4989,385.96,-1.68,87.79,114.22,0.758,28.6
4990,384.84,-1.14,89.17,111.83,0.7225,29.4
4991,383.92,-1.17,90.42,109.6,0.7226,29.6
4992,382.03,-1.51,91.79,107.89,0.6852,28.1
4993,381.66,-1.84,92.64,106.42,0.6508,29.2
4994,382.03,-2.14,92.97,105.18,0.6467,28.0
4995,382.55,-1.41,93.18,104.24,0.6965,29.4
4996,382.73,-0.45,93.29,104.23,0.7038,28.9
4997,382.04,0.6,93.63,104.89,0.6408,28.5
4998,381.61,-0.4,93.65,105.48,0.4234,29.3
4999,381.42,-1.45,93.64,106.46,0.4863,28.0
5000,380.97,-1.33,93.66,107.2,0.4462,29.3
5001,380.85,-1.56,93.84,107.59,0.2852,28.2
5002,381.01,-2.43,94.11,108.26,0.4003,29.5
5003,380.95,-1.41,94.3,108.97,0.3873,29.4
5004,381.34,-1.76,94.39,109.86,0.3404,28.1
5005,381.02,-1.83,94.64,110.76,0.3931,29.2
5006,380.92,-2.02,94.87,111.39,0.3426,27.8
5007,380.54,-2.03,95.14,112.15,0.4559,29.1
5008,379.69,-3.24,95.45,113.4,0.5442,28.4
5009,379.46,-2.66,96.14,113.8,0.6695,29.3
5010,378.43,-3.21,96.46,114.2,0.5125,29.1
5011,377.91,-3.75,97.22,114.31,0.6374,28.4
5012,377.61,-2.45,97.7,114.24,0.5983,29.8
5013,377.33,-3.34,98.11,114.21,0.4398,28.2
5014,377.56,-1.87,98.51,113.79,0.5559,29.3
5015,377.18,-2.24,99.08,113.36,0.5688,28.8
5016,377.19,-2.46,99.45,112.91,0.5206,29.6
5017,377.35,-2.4,99.76,112.45,0.5431,29.8
5018,376.41,-1.41,99.88,111.64,0.6225,28.8
5019,376.43,-0.76,100.07,110.35,0.7007,29.3
5020,374.85,-0.7,100.88,108.58,0.7209,28.1
5021,374.17,-1.16,101.54,107.07,0.6215,29.1
5022,372.87,-0.8,102.4,105.47,0.6266,28.8
5023,371.87,-0.45,103.25,103.99,0.6196,29.3
5024,371.05,-0.19,103.99,102.83,0.6801,29.7
5025,372.26,-9.1,104.7,101.08,0.6233,28.5
5026,371.51,-5.92,105.31,99.93,0.6738,30.1
5027,371.35,-3.84,105.28,99.39,0.6391,29.0
5028,371.65,-2.19,105.39,98.96,0.5497,29.2
5029,371.81,-0.13,105.19,98.53,0.615,29.1
5030,372.24,1.94,104.96,97.92,0.6736,28.9
5031,372.3,-5.67,105.35,96.96,0.6722,30.0
5032,372.77,-3.56,105.32,96.29,0.7378,28.6
5033,372.85,-2.36,105.05,96.25,0.7259,29.2
5034,371.9,0.22,105.17,95.45,0.852,28.9
5035,372.8,1.64,105.33,94.4,0.8322,29.0
5036,373.24,1.74,105.46,93.71,0.8502,30.0
5037,372.85,2.82,105.31,93.66,0.8601,28.8
5038,372.55,2.64,104.09,96.42,0.7794,29.8
5039,314.58,-21.34,116.15,86.36,0.586,28.6
5040,293.56,-17.87,129.92,75.8,0.7051,28.6
5041,299.09,-14.18,137.77,69.82,0.5011,28.7
5042,295.02,-10.12,145.17,64.48,0.5468,28.8
5043,279.78,1.18,148.96,61.43,0.6413,29.9
5044,280.92,-0.95,150.08,60.54,0.2585,28.0
5045,296.34,-1.84,151.98,58.75,0.5213,29.2
5046,301.66,-2.49,154.67,56.69,0.8871,28.6
5047,308.99,-3.39,155.8,54.88,0.8839,28.9
5048,301.5,-2.71,157.21,53.36,0.8783,30.0
5049,307.71,-1.17,159.9,52.16,0.9542,28.2
5050,301.58,-0.63,161.82,51.33,0.9089,29.8
5051,306.88,0.06,161.46,50.82,0.9422,29.0
5052,299.38,-0.54,161.19,51.06,0.8823,29.2
5053,286.45,-1.13,162.1,50.5,0.9342,29.8
5054,314.85,-1.31,160.87,50.42,0.7633,27.9
5055,351.91,17.03,145.39,64.25,0.9198,29.6
5056,356.27,11.37,133.38,75.31,0.9532,27.7
5057,359.44,8.62,125.5,82.66,0.9777,29.2
5058,361.11,7.11,120.4,88.25,0.9694,29.1
5059,360.38,2.08,118.32,91.72,0.9694,28.5
5060,361.04,-0.32,117.13,93.48,0.9532,29.9
5061,358.62,-7.54,121.21,86.24,0.9705,28.4
5062,357.3,-4.8,122.8,81.63,0.9171,29.5
5063,357.25,-3.22,123.17,78.65,0.8726,29.1
5064,357.43,-2.13,123.53,76.52,0.8937,28.7
5065,358.43,-1.17,123.56,75.0,0.8777,29.2
5066,358.8,-1.49,123.16,74.04,0.8027,28.2
5067,359.19,-2.0,122.9,73.63,0.8761,29.6
5068,358.98,0.31,123.6,73.68,0.8597,28.7
5069,359.3,1.12,123.57,74.01,0.8565,29.3
5070,361.22,1.1,120.5,78.54,0.7372,29.6
5071,362.61,2.69,118.41,81.62,0.5821,27.8
5072,363.16,4.02,117.39,83.21,0.3618,30.2
5073,362.94,4.42,115.39,86.92,0.6659,28.9
5074,363.8,2.76,114.68,89.02,0.7594,28.9
5075,361.26,-6.09,119.41,84.2,0.8138,29.5
5076,360.97,-2.51,121.88,80.72,0.868,28.5
5077,358.93,-0.84,123.43,79.21,0.7135,29.9
5078,357.68,-0.42,124.73,78.29,0.8097,28.9
5079,357.22,-0.83,125.37,77.59,0.7706,29.2
5080,357.7,-0.9,125.68,76.4,0.753,29.3
5081,358.52,-1.12,125.71,75.24,0.661,28.5
5082,359.56,-1.06,125.29,74.4,0.6234,29.4
5083,359.33,-0.52,124.95,74.04,0.4214,27.9
5084,365.74,10.33,121.05,79.62,0.5326,29.0
5085,363.28,9.07,118.22,83.87,0.4556,28.8
5086,363.39,8.4,116.56,87.5,0.4019,29.2
5087,357.03,-4.17,119.05,85.98,0.4142,30.0
5088,353.69,-4.6,120.69,84.72,0.3038,28.3
5089,356.23,-4.93,121.89,84.01,0.2212,29.9
5090,352.17,-6.22,123.62,82.92,0.2946,28.7
5091,353.87,-6.0,125.7,81.83,0.3229,28.8
5092,354.57,8.31,124.75,83.54,0.2491,29.9
5093,356.18,7.71,123.64,86.08,0.5648,28.1
5094,356.48,6.73,122.61,88.74,0.6049,28.6
5095,352.06,-5.64,126.13,85.72,0.6423,28.6
5096,347.79,-3.35,130.05,83.86,0.6913,29.0
5097,343.42,-2.94,134.36,82.79,0.7584,29.3
5098,338.17,-1.32,139.07,81.52,0.7268,27.7
5099,332.51,0.16,145.29,79.69,0.8844,29.3
5100,325.1,1.44,152.15,77.41,0.927,28.6
5101,317.04,1.74,159.21,74.55,0.8757,28.9
5102,309.19,4.01,164.39,73.47,0.8974,30.4
5103,301.7,5.15,173.44,68.85,0.8804,28.6
5104,283.5,6.28,183.17,65.34,0.9232,29.3
5105,267.82,6.79,190.82,62.81,0.9152,28.9
5106,254.7,6.8,196.61,62.71,0.8678,28.8
5107,242.39,6.34,200.37,62.76,0.7989,30.2
5108,212.26,6.14,204.72,63.3,0.745,28.2
5109,196.77,5.21,206.08,64.14,0.5927,29.4
5110,163.2,5.18,208.73,64.39,0.5438,29.1
5111,128.94,16.95,211.8,65.5,0.4846,28.2
5112,111.51,14.17,214.63,66.6,0.5152,29.0
5113,75.02,27.1,218.91,67.29,0.5143,27.8
5114,40.04,22.41,222.8,69.29,0.8292,29.7
5115,12.04,21.75,225.32,71.52,0.9026,29.4
5116,3.41,19.97,218.91,77.23,0.6407,28.6
5117,84.94,-11.42,228.61,73.43,0.7535,29.9
5118,50.75,-8.11,239.12,70.29,0.9583,28.9
5119,24.22,-6.41,243.65,68.96,0.9752,29.4
5120,3.99,-1.79,245.05,69.0,0.9567,29.8
5121,-15.84,1.33,242.29,69.04,0.7998,28.1
5122,-10.86,1.13,238.16,68.36,0.6764,30.1
5123,-18.18,0.2,235.99,68.13,0.307,29.7
5124,14.17,-0.82,235.03,68.05,0.1928,29.3
5125,15.96,0.45,234.62,68.06,0.1175,29.7
5126,13.7,3.85,234.57,68.14,0.0308,28.2
5127,30.64,2.25,234.56,68.19,0.0185,29.5
5128,15.72,-14.7,235.75,67.19,0.3201,29.3
5129,12.18,-1.05,237.07,66.91,0.5522,27.8
5130,9.58,-3.72,233.33,65.02,0.7099,29.9
5131,4.87,-4.85,229.48,63.81,0.6746,28.8
5132,11.76,-4.35,229.11,63.51,0.612,29.5
5133,-10.91,-3.38,227.48,63.35,0.7262,30.2
5134,-22.18,-1.64,224.88,63.95,0.291,28.6
5135,-41.82,32.09,219.07,69.07,0.1941,29.7
5136,13.47,-3.09,218.17,68.82,0.2308,29.0
5137,13.72,-3.04,218.1,68.68,0.085,29.0
5138,9.41,-3.29,218.13,68.65,0.0635,30.1
5139,10.22,-2.13,217.99,68.58,0.1002,28.9
5140,9.36,-0.33,217.83,68.63,0.0727,29.4
5141,-5.03,-0.98,217.44,68.67,0.0814,29.2
5142,-13.93,-0.09,215.41,68.96,0.2588,28.7
5143,-16.35,-0.33,214.15,69.12,0.1588,29.9
5144,-13.05,0.74,213.38,69.27,0.1061,29.1
5145,3.41,-0.14,213.16,69.33,0.0964,29.5
5146,-2.11,0.4,212.72,69.35,0.0675,30.2
5147,12.98,1.11,212.65,69.35,0.0176,28.2
5148,29.97,-0.38,212.59,69.34,0.0167,29.6
5149,41.01,0.09,212.59,69.34,0.0049,29.8
5150,55.85,0.9,212.58,69.35,0.0016,28.3
5151,72.1,1.74,212.58,69.35,0.0051,29.1
5152,293.38,99.61,199.29,79.49,0.8354,28.5
5153,294.45,98.02,192.88,80.4,0.9831,29.4
5154,285.77,97.12,189.92,80.07,0.9789,29.4
5155,278.52,97.62,188.17,80.88,0.9829,27.7
5156,277.15,98.29,182.68,86.12,0.9905,30.0
5157,269.42,98.47,180.87,87.96,0.9842,29.2
5158,259.09,97.8,178.78,88.36,0.9921,28.3
5159,246.74,96.46,177.17,88.5,0.9806,29.9
5160,233.99,95.16,175.29,88.06,0.9842,28.1
5161,223.12,94.7,172.18,86.73,0.9851,28.5
5162,211.06,94.38,166.99,85.18,0.9952,28.3
5163,208.96,93.78,162.7,83.97,0.9916,28.3
5164,210.18,92.18,157.59,82.62,0.9797,29.5
5165,208.12,90.14,153.78,81.91,0.994,27.1
5166,206.09,88.16,150.04,79.7,0.9635,28.4
5167,205.43,85.59,146.11,78.9,0.9906,27.6
5168,202.5,84.47,142.59,78.12,0.9916,29.1
5169,199.97,82.51,138.64,77.6,0.9945,29.0
5170,198.35,72.38,135.44,75.65,0.9969,28.0
5171,196.68,70.81,132.77,74.69,0.9951,29.0
5172,195.05,61.9,129.27,72.47,0.9967,27.0
5173,195.68,61.38,126.56,71.53,0.9975,28.7
5174,195.55,51.4,124.53,69.02,0.9984,27.4
5175,194.73,47.92,120.99,69.55,0.9914,29.0
5176,191.46,36.53,118.42,68.46,0.9957,28.1
5177,192.35,26.62,116.75,66.87,0.9984,27.9
5178,190.92,19.26,114.47,65.93,0.9969,28.3
5179,192.6,17.57,112.2,65.25,0.9976,27.2
5180,191.45,16.53,110.28,63.69,0.998,28.3
5181,192.55,16.01,108.25,62.86,0.9955,27.4
5182,190.59,18.08,107.25,61.65,0.9986,28.9
5183,191.11,19.65,105.52,61.15,0.9984,27.5
5184,194.96,21.52,104.49,60.57,0.999,28.4
5185,194.1,27.45,103.89,60.24,0.9987,28.3
5186,195.31,31.71,102.87,59.14,0.998,27.9
5187,195.36,33.66,100.92,58.97,0.9971,28.7
5188,194.68,35.67,99.2,57.97,0.9991,27.1
5189,191.28,37.65,98.26,56.69,0.9997,28.5
5190,190.2,40.16,97.22,54.54,0.9994,27.2
5191,191.33,40.53,95.32,53.71,0.9996,28.1
5192,192.36,38.51,92.68,53.61,0.999,27.5
5193,193.22,36.02,90.68,52.47,0.9991,28.3
5194,193.27,34.49,90.05,51.51,0.9994,28.3
5195,194.56,32.91,88.92,51.21,0.9987,28.0
5196,196.58,31.18,87.2,51.48,0.9991,29.0
5197,196.59,29.91,86.95,51.24,0.9995,27.0
5198,199.18,27.76,85.7,51.65,0.9989,28.7
5199,198.69,26.88,84.83,51.87,0.9986,27.7
5200,198.14,26.41,84.26,52.19,0.9981,28.9
5201,197.86,26.52,83.44,52.12,0.9961,28.0
5202,197.53,26.69,83.28,52.13,0.9989,28.3
5203,197.24,27.21,82.68,52.24,0.9971,28.2
5204,198.0,27.63,81.99,52.57,0.9981,27.7
5205,199.6,27.85,81.41,52.55,0.9941,29.7
5206,201.06,27.94,81.21,52.17,0.9961,27.8
5207,202.73,27.72,80.38,51.84,0.9933,28.2
5208,203.76,27.62,79.98,51.3,0.998,27.7
5209,205.5,22.32,80.21,50.68,0.9982,28.5
5210,203.93,15.79,80.04,50.63,0.9991,28.5
5211,208.04,7.33,79.36,50.37,0.996,28.1
5212,212.96,-4.79,81.62,48.28,0.9697,28.6
5213,208.86,-2.99,82.13,47.06,0.5787,27.3
5214,173.84,-3.16,84.15,46.36,0.6221,27.9
5215,170.01,-2.68,86.34,45.49,0.706,27.3
5216,163.5,-1.97,93.72,42.27,0.9074,28.2
