frame,x1,y1,w,h,score,ms
3447,-7.82,283.88,261.48,95.06,0.7777,28.1
3448,-0.01,270.13,257.8,96.22,0.8582,29.6
3449,0.44,278.35,256.77,95.23,0.8101,28.8
3450,-2.24,281.38,255.25,95.58,0.8549,29.2
3451,-0.72,268.48,254.87,96.61,0.9027,29.9
3452,16.53,274.31,261.24,94.9,0.9016,28.9
3453,4.62,281.12,262.89,93.48,0.6488,29.7
3454,-7.68,278.92,262.41,92.89,0.9072,28.3
3455,-1.67,281.45,262.07,93.1,0.7826,29.4
3456,-7.42,269.45,261.41,95.21,0.9301,28.8
3457,7.62,272.43,262.79,94.19,0.8435,29.3
3458,-12.12,282.66,265.34,92.76,0.6597,29.3
3459,2.99,270.0,264.69,94.04,0.7068,28.5
3460,-2.6,271.12,265.0,94.35,0.8184,30.1
3461,-15.39,275.2,266.96,94.5,0.7319,28.5
3462,-17.96,284.88,266.87,93.12,0.5323,29.4
3463,-4.57,270.85,266.98,95.72,0.9003,28.9
3464,13.19,270.66,268.29,94.5,0.8416,29.2
3465,8.65,273.64,269.76,92.37,0.7958,29.7
3466,-14.33,282.5,267.96,90.95,0.8399,28.2
3467,0.42,268.2,266.77,93.38,0.9178,29.5
3468,-7.42,268.28,265.48,94.46,0.6375,28.2
3469,12.1,252.46,264.07,95.76,0.8321,29.1
3470,9.05,252.31,262.96,95.6,0.8254,28.3
3471,10.63,254.41,263.35,94.42,0.8511,29.1
3472,1.25,243.68,262.84,96.42,0.7071,28.8
3473,12.56,245.44,265.05,95.5,0.8133,28.4
3474,9.34,245.64,263.57,96.46,0.7168,29.9
3475,7.93,242.74,263.19,97.03,0.5464,28.4
3476,21.81,242.08,264.98,96.5,0.5169,29.6
3477,15.57,240.83,266.56,94.55,0.7462,28.6
3478,15.69,244.21,267.62,94.24,0.6703,29.3
3479,15.45,251.65,268.59,93.2,0.5827,29.1
3480,1.68,253.96,266.97,92.62,0.7221,28.0
3481,6.85,257.22,266.68,92.07,0.4622,29.5
3482,-0.34,260.77,267.77,89.47,0.66,27.9
3483,19.68,241.7,268.37,89.59,0.6203,29.6
3484,16.26,244.14,267.68,91.4,0.6923,29.0
3485,9.73,248.27,267.22,90.56,0.5306,29.0
3486,12.28,252.13,267.17,89.61,0.4342,29.1
3487,8.87,252.21,268.3,88.53,0.5366,28.5
3488,-0.65,258.81,269.0,87.51,0.6242,29.5
3489,12.98,245.84,268.84,88.83,0.5095,27.8
3490,1.72,254.27,271.74,90.37,0.7448,28.9
3491,18.56,256.82,272.53,91.79,0.7277,28.3
3492,16.79,259.26,271.73,93.15,0.6809,29.3
3493,14.32,264.33,270.96,94.99,0.7081,29.1
3494,5.84,270.49,270.57,94.82,0.5958,29.0
3495,-3.44,269.76,269.51,94.6,0.6939,29.2
3496,-28.29,277.68,269.2,93.08,0.713,28.1
3497,-11.11,281.96,264.22,93.21,0.744,29.1
3498,-9.86,278.18,266.63,91.66,0.8382,27.6
3499,-10.98,283.61,268.32,91.21,0.805,29.3
3500,5.69,273.24,269.53,92.46,0.853,28.6
3501,-0.38,278.19,265.11,93.23,0.8179,28.8
3502,-16.02,268.91,270.95,92.85,0.8535,29.0
3503,-6.89,275.08,267.5,92.53,0.8495,29.1
3504,-30.52,289.7,264.3,92.28,0.4823,29.6
3505,-4.03,275.0,266.19,91.52,0.8165,28.5
3506,-18.02,286.19,262.39,90.04,0.7162,30.0
3507,-4.44,273.22,261.14,90.29,0.8376,28.6
3508,-16.08,282.52,257.01,90.18,0.775,29.2
3509,5.26,267.81,257.01,91.95,0.855,28.6
3510,-12.19,277.05,257.25,90.61,0.6086,28.6
3511,-8.16,266.39,259.42,90.55,0.8771,29.3
3512,-13.14,272.9,260.87,88.98,0.8118,28.5
3513,-12.32,267.75,260.17,89.39,0.7784,28.9
3514,1.15,272.99,257.53,88.91,0.7598,27.7
3515,-7.16,264.43,257.89,89.52,0.894,29.1
3516,-1.05,269.6,254.28,88.43,0.8935,27.9
3517,0.89,260.97,258.08,87.72,0.8706,28.7
3518,-18.13,269.02,258.65,86.27,0.858,27.9
3519,-7.77,274.44,252.7,85.74,0.8385,29.1
3520,0.61,262.79,252.09,86.33,0.7466,28.7
3521,9.97,269.0,248.84,85.56,0.8249,28.5
3522,16.51,259.93,253.19,85.82,0.8994,30.2
3523,4.74,266.55,252.91,83.84,0.7801,28.4
3524,-5.29,259.17,252.5,84.84,0.8056,29.3
3525,14.06,262.95,252.08,83.66,0.8574,28.2
3526,19.21,266.61,254.28,82.0,0.7258,29.1
3527,15.56,270.45,251.55,82.44,0.744,28.7
3528,-2.51,268.48,255.06,81.48,0.8139,28.8
3529,4.23,261.7,257.63,81.92,0.6537,28.9
3530,10.94,263.65,256.49,80.57,0.7869,28.4
3531,24.76,262.83,253.8,80.62,0.7262,30.2
3532,19.33,264.07,252.8,79.69,0.8107,28.3
3533,14.95,263.71,252.24,79.78,0.4481,29.1
3534,22.89,263.3,252.93,79.79,0.5752,28.3
3535,19.02,265.23,251.83,79.67,0.5603,28.8
3536,8.68,273.06,251.61,79.68,0.3607,28.2
3537,19.32,262.54,251.95,79.36,0.69,28.8
3538,4.56,266.25,250.97,79.27,0.7585,28.6
3539,15.46,269.2,249.28,79.92,0.6861,28.3
3540,28.22,259.75,251.92,79.52,0.5426,29.5
3541,26.6,262.05,254.7,79.76,0.8529,28.4
3542,27.76,263.25,257.07,80.32,0.8236,29.8
3543,8.23,269.97,254.96,78.59,0.7282,28.2
3544,21.88,258.89,256.47,78.98,0.5968,29.4
3545,16.11,260.72,258.09,79.48,0.8676,28.6
3546,12.38,264.84,257.97,79.75,0.7486,28.5
3547,16.21,267.98,254.68,79.33,0.645,28.9
3548,23.68,259.59,255.9,78.33,0.7108,28.5
3549,14.44,267.72,253.22,78.83,0.6539,29.6
3550,25.03,267.29,253.12,78.41,0.5082,28.3
3551,15.62,270.99,250.96,78.31,0.52,29.6
3552,20.8,259.26,252.3,77.04,0.5694,28.4
3553,18.26,262.27,252.77,75.59,0.6526,29.3
3554,24.46,258.73,253.65,75.12,0.7551,28.9
3555,32.48,262.5,249.8,75.35,0.6422,29.0
3556,25.05,252.09,250.69,75.37,0.6563,29.3
3557,19.05,256.41,253.02,75.0,0.7438,28.2
3558,15.15,260.66,248.99,75.7,0.755,29.1
3559,34.13,247.51,249.06,74.96,0.6594,27.9
3560,19.99,251.19,249.04,74.4,0.7658,29.4
3561,21.68,254.06,247.2,74.36,0.6829,28.4
3562,38.04,250.73,247.18,75.35,0.736,29.0
3563,38.59,251.16,247.47,74.48,0.6669,28.4
3564,33.99,254.23,245.8,74.4,0.6678,28.8
3565,36.78,255.23,242.28,75.1,0.8075,28.7
3566,30.53,254.29,240.05,75.78,0.7164,27.8
3567,37.52,255.74,241.29,73.76,0.7321,29.5
3568,31.65,256.44,239.22,73.45,0.7362,27.9
3569,38.79,256.72,239.24,73.42,0.4849,28.8
3570,34.86,261.01,239.07,73.78,0.7745,27.3
3571,39.66,261.26,240.39,72.97,0.768,29.3
3572,41.93,262.91,241.58,70.72,0.7274,27.9
3573,43.73,263.85,241.49,70.48,0.8202,28.7
3574,40.83,265.38,236.69,72.24,0.7816,28.5
3575,36.51,267.82,233.61,73.27,0.7186,28.2
3576,24.29,273.35,235.33,73.08,0.4818,28.4
3577,34.04,262.7,235.84,73.61,0.7405,28.2
3578,33.06,267.91,237.58,72.61,0.8053,29.4
3579,29.01,271.73,234.46,73.9,0.6973,28.4
3580,22.78,274.29,233.44,74.06,0.5904,28.8
3581,34.08,262.83,234.9,74.65,0.8165,27.6
3582,30.17,268.04,235.09,74.29,0.704,28.8
3583,28.62,269.58,231.04,75.79,0.8816,27.6
3584,29.21,263.62,234.07,75.09,0.7768,28.6
3585,32.71,270.07,231.49,75.89,0.8407,27.3
3586,40.13,259.08,233.66,76.29,0.8746,28.6
3587,46.54,263.55,234.63,75.33,0.5636,27.7
3588,46.22,252.04,236.83,75.75,0.7175,28.9
3589,39.25,257.43,238.25,75.54,0.7688,28.2
3590,41.31,264.77,237.68,73.93,0.6932,28.7
3591,44.79,255.6,240.95,73.14,0.7187,28.4
3592,52.46,256.68,241.61,72.56,0.7415,28.6
3593,37.44,263.93,238.78,72.33,0.6461,28.8
3594,42.06,254.43,240.84,72.56,0.7172,28.1
3595,43.77,261.21,241.45,72.81,0.7651,29.1
3596,38.46,253.57,241.34,73.78,0.7617,27.7
3597,46.31,259.54,241.86,73.32,0.5663,29.3
3598,39.77,262.5,237.1,74.84,0.6508,27.3
3599,41.75,254.75,239.93,73.26,0.7221,28.5
3600,39.05,258.8,242.95,72.98,0.7175,27.5
3601,35.17,265.0,241.35,74.73,0.854,28.7
3602,29.24,271.2,239.48,75.91,0.5894,28.3
3603,35.0,262.11,241.56,75.24,0.5707,28.7
3604,38.13,267.03,242.76,74.72,0.6133,28.2
3605,33.28,272.9,237.49,77.08,0.8189,28.4
3606,37.49,263.88,240.59,76.96,0.7088,29.5
3607,34.23,268.31,233.94,79.42,0.8852,28.7
3608,46.13,256.15,237.42,79.32,0.9284,28.7
3609,55.48,260.52,236.15,78.34,0.8739,27.7
3610,44.57,249.15,238.63,76.53,0.6321,28.2
3611,55.93,255.1,238.6,75.69,0.8176,27.1
3612,41.22,243.56,241.67,75.13,0.4425,29.0
3613,42.99,247.11,240.02,75.4,0.8564,28.5
3614,51.58,238.17,241.24,75.39,0.7754,29.0
3615,60.09,242.01,244.59,73.68,0.7694,28.2
3616,43.49,249.72,241.41,73.37,0.865,28.3
3617,40.19,252.02,240.57,73.4,0.6523,29.6
3618,38.01,255.3,240.95,74.5,0.7089,27.6
3619,42.82,247.91,242.97,73.15,0.7523,29.1
3620,40.27,250.51,246.99,72.4,0.6575,27.7
3621,37.45,255.74,247.07,72.22,0.7045,29.0
3622,38.78,259.4,246.69,73.22,0.6647,28.1
3623,34.5,264.44,246.64,74.34,0.4894,28.4
3624,46.35,248.24,245.12,75.75,0.9331,27.9
3625,58.79,238.44,247.43,75.83,0.846,28.2
3626,58.13,238.58,246.67,76.56,0.8041,28.4
3627,47.22,242.26,249.12,75.57,0.525,28.3
3628,58.98,230.52,253.34,74.46,0.6991,29.7
3629,52.41,234.23,251.37,74.52,0.8453,28.4
3630,62.48,233.65,247.2,74.29,0.6889,29.0
3631,56.83,231.86,243.19,75.55,0.7014,28.1
3632,54.11,229.86,243.21,75.74,0.7447,28.9
3633,56.23,231.66,237.57,75.81,0.8127,28.7
3634,59.88,216.83,243.26,74.82,0.7299,28.4
3635,47.24,222.38,245.27,73.25,0.7084,29.4
3636,56.37,225.24,243.89,72.79,0.6531,27.6
3637,61.37,224.06,243.33,71.97,0.6599,28.9
3638,56.75,223.51,244.38,71.76,0.677,27.8
3639,34.97,227.12,245.71,71.31,0.7343,29.0
3640,54.04,225.82,244.8,71.94,0.7707,28.6
3641,61.4,223.26,242.56,72.4,0.8299,28.9
3642,55.02,221.33,241.07,72.39,0.7442,28.7
3643,53.83,222.62,239.09,72.12,0.768,28.4
3644,51.59,226.51,240.27,70.1,0.6394,28.7
3645,47.49,227.2,242.37,70.91,0.6734,27.9
3646,55.55,213.7,244.22,71.15,0.5777,29.5
3647,47.27,218.64,243.61,71.6,0.7459,28.2
3648,61.34,219.65,245.22,72.12,0.7227,29.1
3649,50.88,219.21,244.23,73.22,0.8323,27.6
3650,25.54,224.29,244.09,71.94,0.6311,29.1
3651,50.95,225.14,243.91,72.41,0.7146,28.3
3652,48.02,214.67,246.97,72.28,0.706,28.7
3653,57.74,215.88,245.72,72.4,0.7062,29.0
3654,57.42,216.97,245.51,72.85,0.6749,28.3
3655,58.57,217.56,241.87,74.09,0.8256,28.9
3656,56.93,219.2,243.65,73.4,0.6535,27.6
3657,57.3,220.77,240.8,74.0,0.7847,29.0
3658,63.91,220.54,241.14,72.87,0.8255,27.9
3659,70.3,220.41,240.84,72.19,0.7292,29.3
3660,57.28,222.62,244.76,71.71,0.8309,28.6
3661,61.5,222.11,247.58,70.18,0.7148,28.8
3662,57.34,226.22,246.54,72.0,0.8262,29.0
3663,65.52,227.42,249.18,71.07,0.8107,28.5
3664,62.14,229.41,251.44,73.3,0.8825,29.6
3665,52.49,231.94,253.62,73.94,0.761,27.7
3666,66.86,231.62,254.65,73.2,0.5956,29.4
3667,55.69,237.77,256.57,73.96,0.7347,28.2
3668,58.84,239.95,252.17,74.41,0.8243,28.9
3669,66.57,237.87,250.71,74.24,0.7365,28.4
3670,61.52,228.21,250.3,76.16,0.8188,28.6
3671,72.82,225.8,249.59,75.46,0.805,29.3
3672,72.29,225.38,249.02,74.32,0.7575,28.0
3673,71.38,225.53,248.51,73.48,0.6823,28.8
3674,63.56,225.46,247.88,73.33,0.6844,28.1
3675,47.6,226.79,246.93,73.0,0.7,29.1
3676,55.09,215.16,249.28,73.48,0.5854,28.0
3677,60.28,219.32,247.13,72.78,0.7257,28.9
3678,68.25,208.98,250.19,72.64,0.669,28.6
3679,71.6,209.03,246.71,74.52,0.8585,28.5
3680,77.22,192.05,249.82,74.39,0.4444,29.4
3681,64.96,196.11,249.33,73.99,0.5759,28.0
3682,72.92,201.23,249.29,73.32,0.4944,29.0
3683,66.25,202.67,248.01,73.35,0.6144,27.8
3684,69.26,205.82,248.29,72.05,0.613,28.6
3685,61.96,198.95,250.53,70.72,0.6651,28.5
3686,55.57,201.84,250.48,70.91,0.7516,28.4
3687,57.78,201.5,248.73,72.1,0.7365,29.2
3688,54.02,202.3,247.13,72.02,0.7618,27.9
3689,54.7,203.07,248.06,71.21,0.6478,28.9
3690,48.24,207.8,249.51,70.56,0.6305,27.7
3691,33.73,212.04,249.98,70.32,0.6674,29.3
3692,47.55,206.57,248.9,72.75,0.7671,28.2
3693,57.41,197.31,252.98,72.24,0.7635,28.6
3694,44.31,201.06,253.17,72.38,0.8555,28.6
3695,48.0,202.92,256.42,70.96,0.6783,28.8
3696,52.77,208.22,253.53,71.92,0.8229,29.0
3697,53.19,204.79,257.82,71.3,0.6292,28.0
3698,40.92,204.56,257.52,72.69,0.7583,29.7
3699,45.89,206.6,256.39,73.48,0.771,27.8
3700,53.42,204.4,255.47,72.64,0.6049,28.6
3701,48.93,208.58,255.1,72.01,0.7672,27.8
3702,36.88,196.65,256.29,74.45,0.8496,28.7
3703,39.11,197.51,255.35,75.21,0.7544,28.6
3704,45.22,185.91,257.41,75.2,0.6574,28.6
3705,50.63,189.23,260.91,73.86,0.5479,29.0
3706,55.19,189.53,260.36,73.95,0.6584,28.1
3707,40.78,188.75,257.04,75.53,0.8157,29.6
3708,17.05,190.55,257.09,75.01,0.531,27.7
3709,48.26,177.63,257.51,77.64,0.8162,28.7
3710,56.49,181.33,256.12,76.93,0.7924,28.1
3711,52.41,179.15,256.9,76.17,0.6704,29.2
3712,59.99,183.9,254.36,75.73,0.6292,29.4
3713,62.62,181.6,254.01,74.86,0.4721,28.1
3714,55.05,183.7,251.25,74.77,0.5943,29.5
3715,56.75,173.72,253.43,74.11,0.5989,27.9
3716,63.23,173.43,255.47,74.87,0.7579,29.2
3717,59.14,177.43,254.62,76.83,0.6446,28.4
3718,48.08,181.1,258.08,76.16,0.6116,28.6
3719,57.58,185.59,260.41,74.44,0.7835,29.2
3720,47.07,188.41,259.5,76.15,0.7312,27.9
3721,55.75,179.97,261.02,75.41,0.311,29.4
3722,43.93,186.45,261.17,74.98,0.6547,28.6
3723,55.06,188.88,259.62,75.32,0.756,28.9
3724,40.9,189.24,258.12,73.86,0.5245,28.5
3725,48.9,186.58,258.44,73.4,0.4739,28.9
3726,54.68,189.95,257.61,73.97,0.6,29.6
3727,60.63,186.64,256.86,73.51,0.469,28.6
3728,44.92,188.03,260.25,73.38,0.5512,28.9
3729,50.55,190.79,258.33,73.77,0.5127,27.9
3730,55.69,187.47,258.55,73.26,0.3987,28.9
3731,37.82,193.99,260.66,73.79,0.3653,27.9
3732,46.38,183.49,262.61,74.2,0.6463,29.0
3733,42.93,187.86,263.04,75.62,0.6507,28.9
3734,44.55,190.41,263.89,75.05,0.5092,28.4
3735,43.95,194.97,265.04,74.76,0.5591,29.9
3736,52.46,195.14,263.3,75.16,0.6268,27.9
3737,56.18,195.25,261.16,75.7,0.7227,29.5
3738,57.58,195.09,261.15,76.11,0.5704,28.5
3739,43.35,194.3,258.86,76.94,0.7653,29.2
3740,31.32,184.89,259.57,77.8,0.4761,29.2
3741,44.71,188.83,259.62,78.31,0.803,29.0
3742,51.3,191.33,260.83,77.31,0.5564,29.3
3743,43.66,180.95,260.51,77.01,0.5912,28.2
3744,40.89,188.6,261.84,76.9,0.4031,29.2
3745,46.02,194.54,260.53,76.87,0.7721,28.1
3746,22.03,198.51,261.82,77.34,0.4883,28.8
3747,33.77,184.32,264.45,78.75,0.7791,28.3
3748,29.05,191.32,264.81,79.18,0.6799,29.2
3749,44.51,193.13,266.57,78.69,0.498,29.4
3750,35.88,195.54,267.57,79.17,0.4778,28.0
3751,19.69,187.33,266.98,79.51,0.5744,29.4
3752,34.37,190.22,266.65,79.84,0.7173,28.0
3753,38.51,191.56,266.36,79.97,0.6739,28.8
3754,47.77,194.11,265.22,80.34,0.7455,28.2
3755,33.29,196.8,267.76,80.02,0.4585,29.0
3756,37.67,188.73,268.81,80.88,0.6325,28.8
3757,29.88,190.73,270.66,82.56,0.8235,29.0
3758,39.55,192.07,271.26,81.28,0.6762,29.2
3759,27.89,193.14,274.98,83.14,0.7176,27.9
3760,32.68,196.55,276.22,82.02,0.7825,27.8
3761,18.38,195.79,276.09,83.0,0.623,27.8
3762,24.85,195.39,276.26,82.11,0.7087,27.9
3763,28.42,196.72,279.26,82.39,0.7578,28.8
3764,37.7,194.19,278.64,82.34,0.7002,29.5
3765,28.8,194.1,278.45,83.75,0.777,28.7
3766,22.51,195.75,279.51,86.46,0.8198,29.0
3767,32.07,192.97,281.1,86.04,0.827,29.0
3768,16.01,198.81,285.45,87.06,0.8996,28.9
3769,8.83,201.56,286.48,87.34,0.5893,30.3
3770,17.3,199.49,286.44,87.32,0.4923,28.0
3771,18.92,202.39,286.48,86.53,0.6522,30.0
3772,17.72,190.14,286.59,87.07,0.6356,29.2
3773,12.07,199.05,286.93,87.55,0.7363,29.7
3774,-2.63,187.69,287.68,89.58,0.6332,30.0
3775,-4.78,193.94,290.08,89.41,0.7494,29.0
3776,9.88,194.83,289.64,90.74,0.7746,29.9
3777,10.68,196.62,288.6,92.01,0.6469,28.9
3778,24.2,200.15,289.11,91.25,0.5882,29.0
3779,7.64,188.35,289.96,91.93,0.554,29.6
3780,0.55,192.02,291.68,92.57,0.6858,28.6
3781,-1.44,195.47,289.54,93.64,0.7941,29.6
3782,14.58,195.17,294.05,93.63,0.6686,28.3
3783,14.34,194.53,295.97,95.32,0.8457,29.5
3784,22.49,194.15,299.02,94.05,0.741,29.4
3785,22.69,192.96,300.32,93.66,0.745,29.1
3786,3.02,194.18,305.5,94.69,0.7469,30.7
3787,11.93,194.71,304.91,94.65,0.529,29.2
3788,15.0,194.56,306.15,93.28,0.6554,29.8
3789,11.33,199.26,306.5,93.65,0.6936,29.5
3790,15.09,199.39,310.48,92.86,0.6018,28.7
3791,11.23,200.21,310.97,91.64,0.7361,30.4
3792,1.96,192.67,312.6,91.53,0.6134,29.4
3793,5.25,191.66,315.31,93.74,0.8301,29.5
3794,16.27,191.87,317.72,95.01,0.8399,30.3
3795,12.31,188.26,318.29,97.0,0.7924,29.2
3796,2.88,191.4,317.67,98.44,0.716,29.6
3797,12.38,189.79,319.49,99.5,0.7225,28.9
3798,13.19,188.47,321.51,98.72,0.666,30.0
3799,4.93,190.62,322.98,100.13,0.7537,30.6
3800,11.91,189.93,325.13,100.28,0.8068,29.0
3801,1.1,189.86,326.79,100.46,0.78,30.2
3802,10.26,191.19,326.09,100.1,0.5704,29.5
3803,9.23,189.32,328.89,99.78,0.6924,29.3
3804,14.64,192.52,330.68,98.31,0.3936,30.5
3805,11.58,192.52,332.02,97.09,0.653,29.2
3806,7.6,191.3,333.24,96.47,0.6852,30.4
3807,-13.8,177.7,336.31,99.44,0.624,30.5
3808,1.9,185.9,339.01,99.92,0.5653,28.9
3809,6.96,188.84,338.68,102.21,0.8737,30.4
3810,5.41,187.58,337.19,104.48,0.88,30.1
3811,5.07,189.28,338.47,104.94,0.6882,29.4
3812,-4.81,194.04,337.3,103.8,0.8428,30.8
3813,-14.34,180.45,336.3,106.6,0.5479,29.6
3814,-21.13,190.24,334.8,107.75,0.7161,30.2
3815,-10.85,195.28,335.04,108.14,0.467,30.7
3816,-4.71,184.32,334.58,109.97,0.5986,29.0
3817,-6.61,191.9,334.38,111.15,0.645,30.1
3818,-25.31,181.04,335.98,111.85,0.5103,30.2
3819,-21.98,189.0,332.19,112.69,0.6448,29.2
3820,4.24,189.51,335.11,110.43,0.7141,30.7
3821,0.61,189.34,337.5,110.12,0.6403,30.0
3822,-10.92,194.82,337.1,111.95,0.6564,30.3
3823,-12.06,185.06,337.17,111.28,0.5458,30.8
3824,-15.38,193.71,335.97,111.3,0.5543,29.0
3825,-23.04,184.15,337.69,112.28,0.6418,30.6
3826,-9.66,192.75,338.31,111.63,0.5823,30.5
3827,-0.06,197.82,337.58,111.33,0.8391,28.9
3828,-3.97,201.65,336.49,109.33,0.557,30.8
3829,-18.92,184.5,337.13,110.27,0.5559,30.2
3830,-4.69,194.54,341.63,110.47,0.8146,29.3
3831,-16.08,198.87,340.76,112.87,0.8447,30.9
3832,-28.48,187.41,339.02,113.73,0.5523,30.2
3833,-17.68,196.71,341.53,113.79,0.7657,29.8
3834,14.4,197.52,337.23,112.0,0.7245,31.4
3835,-6.44,195.52,338.69,111.24,0.771,29.9
3836,-13.67,201.88,336.48,112.7,0.7546,30.4
3837,-8.11,200.38,338.43,111.78,0.6903,30.9
3838,-7.97,206.15,335.84,111.61,0.7015,29.5
3839,-19.14,195.31,336.44,112.94,0.5634,30.4
3840,-20.34,198.29,337.71,115.03,0.6786,30.8
3841,-1.75,202.29,337.63,116.36,0.6391,29.5
3842,-7.16,200.43,338.68,115.96,0.7489,30.7
3843,-9.94,207.57,342.14,115.17,0.7864,30.5
3844,-17.21,207.79,345.12,114.7,0.5688,30.2
3845,6.01,205.91,345.22,114.38,0.5234,31.3
3846,3.14,209.81,344.24,112.85,0.7569,30.4
3847,5.58,203.33,346.17,113.5,0.5678,29.9
3848,-15.1,204.8,345.63,114.7,0.5157,31.2
3849,-5.64,206.66,342.92,115.4,0.5664,30.1
3850,-19.59,187.66,346.08,116.92,0.7625,30.0
3851,-3.14,193.44,347.39,118.97,0.5921,31.2
3852,-25.54,200.13,350.17,119.65,0.4743,29.9
3853,-38.06,179.73,351.2,120.51,0.2886,30.6
3854,-16.74,184.86,353.72,123.19,0.7419,32.1
3855,-25.01,189.48,356.0,124.82,0.4705,30.5
3856,-16.41,187.84,358.94,126.07,0.5131,30.7
3857,-31.92,167.33,358.19,128.66,0.5777,31.3
3858,-29.24,175.08,358.94,129.78,0.5658,30.4
3859,-12.63,-0.83,386.81,120.68,0.8873,30.5
3860,-16.46,0.38,404.75,116.67,0.8154,32.7
3861,-22.77,-1.52,421.63,114.94,0.953,31.8
3862,-43.43,3.52,430.08,115.21,0.9284,31.3
3863,-49.64,8.0,446.84,115.94,0.8999,31.8
3864,-43.91,7.28,450.58,119.0,0.7581,33.7
3865,-44.3,16.45,457.45,119.95,0.6716,32.5
3866,-37.38,-5.47,458.18,118.54,0.8803,31.6
3867,-41.87,2.78,454.58,120.97,0.9285,32.3
3868,-57.63,14.16,465.9,120.81,0.7686,33.7
3869,-24.6,-6.47,458.26,121.26,0.8638,33.2
3870,-34.08,0.4,457.51,122.97,0.9349,31.6
3871,-59.65,11.24,461.25,123.52,0.4517,31.9
3872,-27.39,-6.0,452.52,122.4,0.8629,33.2
3873,-42.78,4.35,456.61,121.86,0.8277,32.8
3874,-62.76,15.72,457.26,123.66,0.6137,31.8
3875,-24.7,-0.94,454.09,122.65,0.7454,32.0
3876,-50.46,4.0,463.78,123.02,0.8917,33.8
3877,-43.49,10.77,463.65,127.83,0.8396,33.4
3878,-22.27,-15.99,460.56,127.71,0.9598,32.7
3879,-43.36,-10.82,468.43,128.31,0.9422,32.0
3880,-55.21,-5.0,477.03,128.83,0.8664,33.3
3881,-44.77,-3.52,474.42,130.52,0.9212,34.0
3882,-53.08,0.03,476.13,132.72,0.8283,33.3
3883,-30.98,-31.87,479.72,130.41,0.9656,32.4
3884,-33.32,-25.96,470.49,128.87,0.9732,33.4
3885,-33.69,-21.75,466.7,128.84,0.9716,33.6
3886,-54.86,-15.06,469.08,127.45,0.8322,34.0
3887,-53.21,-11.53,469.71,128.23,0.8536,33.2
3888,-48.23,-6.77,471.0,129.99,0.751,32.5
3889,-46.67,-5.67,476.17,131.45,0.9177,32.3
3890,-7.26,-39.27,475.49,131.88,0.9766,34.4
3891,-20.02,-34.07,480,127.99,0.9519,34.7
3892,-10.84,-32.58,479.2,126.32,0.9685,33.6
3893,-32.61,-26.95,477.11,126.13,0.9307,32.8
3894,-33.73,-25.16,480,124.23,0.9239,32.1
3895,-40.4,-25.52,480,126.05,0.9309,33.3
3896,-35.16,-25.19,480,128.19,0.954,34.4
3897,-22.66,-20.34,480,127.96,0.9557,33.3
3898,-50.3,-14.31,480,128.26,0.8954,32.3
3899,-53.6,-4.27,480,128.43,0.8549,32.8
3900,-32.19,-4.4,480,131.33,0.928,33.9
3901,-36.12,-9.09,480,135.57,0.8996,34.5
3902,-29.46,-8.66,480,137.27,0.9517,33.8
3903,-38.55,-3.5,480,138.8,0.9686,32.9
3904,-11.94,-6.12,480,140.53,0.964,32.5
3905,-0.94,-40.2,480,139.29,0.9246,33.9
3906,11.23,-33.52,478.39,136.12,0.9583,34.4
3907,-46.39,-26.71,475.2,133.08,0.808,34.8
3908,-31.11,-19.35,478.32,132.43,0.8429,33.4
3909,-58.94,-7.96,480,132.52,0.6671,32.3
3910,-46.23,-5.5,480,132.45,0.7629,33.0
3911,-29.41,-33.57,479.71,131.42,0.9349,34.1
3912,-28.34,-30.63,473.76,130.94,0.9502,34.5
3913,-17.91,-29.94,473.5,130.86,0.9484,33.5
3914,-32.12,-28.07,467.08,130.58,0.855,32.4
3915,-36.17,-22.62,470.39,129.36,0.8505,32.8
3916,-37.72,-15.21,476.67,129.17,0.8275,33.5
3917,-39.54,-11.33,475.3,132.9,0.9502,33.9
3918,-41.92,-13.35,480,132.27,0.9557,33.1
3919,-35.91,-9.36,480,133.75,0.9605,31.9
3920,-27.18,-10.02,477.85,137.54,0.8989,33.3
3921,-46.96,-10.01,480,138.19,0.8936,34.2
3922,-37.64,-12.27,480,136.29,0.9734,33.9
3923,-45.8,-10.04,480,136.7,0.9448,33.1
3924,-45.37,-12.08,480,136.17,0.9563,32.0
3925,-45.17,-14.94,478.74,137.33,0.965,32.8
3926,-30.41,-10.63,480,136.44,0.9666,34.4
3927,-36.77,-13.72,479.44,137.18,0.9739,33.9
3928,-55.39,-11.83,480,136.49,0.9304,33.0
3929,-47.21,-11.02,480,134.55,0.9578,32.3
3930,-48.71,-13.29,480,133.96,0.9707,33.3
3931,-41.6,-11.8,480,134.05,0.9611,34.3
3932,-37.14,-15.3,475.46,139.32,0.9553,33.4
3933,-34.12,-16.4,477.91,139.91,0.934,32.8
3934,-39.82,-11.29,480,136.81,0.9553,32.3
3935,-35.75,-15.13,480,134.19,0.9369,33.8
3936,-38.23,-12.06,478.91,135.29,0.9517,34.2
3937,-30.04,-12.28,471.66,136.35,0.941,33.6
3938,-30.86,-18.43,468.34,137.29,0.9379,32.3
3939,-46.64,-15.46,472.45,135.9,0.9026,32.3
3940,-43.77,-16.99,468.96,135.58,0.9522,34.1
3941,-45.51,-23.51,462.11,137.4,0.9557,34.5
